ID,Date,Tweet,Reply_count,Retweet_count,Like_count
1313881886549315584,2020-10-07 16:40:27+00:00,"There are several important actions we can take to provide relief for the American people if Speaker Pelosi is willing to put them before her members, Chief of Staff Mark Meadows said. https://t.co/6TGglfEKv3",586,561,2185
1313865496819896321,2020-10-07 15:35:19+00:00,"""Speaker Pelosi continues to throw out all kinds of reasons for the failure on the negotiations, other than looking in the mirror,"" Chief of Staff Mark Meadows said.

""She's not negotiating in good faith."" https://t.co/kGhmepq06F",911,937,3064
1313864432263593984,2020-10-07 15:31:05+00:00,President @realDonaldTrump has been working hard from the residence. https://t.co/T4oAZC3VHN,1492,599,3108
1313850381638787074,2020-10-07 14:35:15+00:00,President @realDonaldTrump is ending the days of foreign dependence and putting American manufacturing might front and center! 🇺🇸 https://t.co/NqnPtjo45d,1187,1630,7465
1313643081745543169,2020-10-07 00:51:31+00:00,"""Made in the USA"" represents the highest quality and craftsmanship in the world.

Under President @realDonaldTrump, it's more than a slogan—it's a promise kept through a proactive, five-part strategy.

NEW report: https://t.co/VZXBm2gbSy",1286,1540,6948
1313625084481933312,2020-10-06 23:40:00+00:00,"Each year, President Trump hosts businesses from every state to display their goods at the Made in America Showcase.

While unable to come together in person this year, many businesses shared videos explaining the importance of “Made in America!”

More: https://t.co/A68ueVC88u https://t.co/orONCml9sZ",400,560,2537
1313587998739574787,2020-10-06 21:12:38+00:00,"President @realDonaldTrump's recent executive order on babies born alive ""reminds hospitals of the obligations, both legal and moral, that they have to treat all patients, including infants born extremely premature,"" Mary Vought writes. 

West Wing Reads: https://t.co/DaQTQQYSok https://t.co/FvoS6pICJu",960,1535,5639
1313495662588317697,2020-10-06 15:05:44+00:00,"During Made in America Week, we commend our millions of inventors, craftsmen, tradesmen, and laborers who make up the most skilled, innovative, and dedicated workforce in the world! 🇺🇸  https://t.co/AGSZomIbcy",699,1009,4447
1311830761968988161,2020-10-02 00:50:00+00:00,"For decades, the U.S. mining industry has suffered because of political inaction, a broken permitting process, and predatory foreign competition from China.

President @realDonaldTrump just took action to expand domestic mining and support American jobs! https://t.co/A68ueVC88u https://t.co/OEmHO6lL2o",892,901,3734
1311789241857445894,2020-10-01 22:05:01+00:00,"“Supreme Court nominee Judge Amy Coney Barrett, who had her first sit-downs with senators Tuesday, has impressed congressional Republicans by redefining feminism,” Alex Swoyer and Gabriella Muñoz write.

Today's top stories: https://t.co/DaQTQQYSok https://t.co/sh1453Tohv",817,1075,5524
1311749525346844673,2020-10-01 19:27:12+00:00,"Democrats in Congress have made unserious offers full of requests that have nothing to do with Coronavirus relief for American citizens.

We have raised our offer and included additional provisions above and beyond Speaker Pelosi's requests.

It's time to deliver for Americans. https://t.co/b4BMOqX42r",1122,819,3038
1311747234384445440,2020-10-01 19:18:06+00:00,"Three years ago today, 58 people lost their lives in the horrific Las Vegas music festival shooting.

""On behalf of the President and his Administration, our hearts continue to break for the victims and their families. They are in our prayers today."" https://t.co/cgmPbNr8Wi",577,630,3208
1311739911096205313,2020-10-01 18:49:00+00:00,"President @realDonaldTrump stands with small business all the way! 
 
@SBAgov has issued over $17.3 BILLION in forgivable loans to help New Jersey small businesses continue to serve their communities. https://t.co/GDXVv5B3yP",233,281,1088
1311737649066127362,2020-10-01 18:40:01+00:00,"President @realDonaldTrump is sending 2,670,000 of the brand-new, state-of-the-art BinaxNOW Coronavirus tests to New Jersey! https://t.co/skUZj1IphL",287,261,1114
1311736135413043201,2020-10-01 18:34:00+00:00,To the frontline workers of New Jersey fighting the Coronavirus: THANK YOU! https://t.co/3GMBCJK866,182,237,1107
1311722736398618625,2020-10-01 17:40:45+00:00,President @realDonaldTrump departs for New Jersey! https://t.co/XtLsrKyp1I,1639,1493,10468
1311687791663738881,2020-10-01 15:21:54+00:00,LIVE: @PressSec holds a briefing https://t.co/Rc3ki72mYW,1368,1273,4532
1311470125409861632,2020-10-01 00:56:58+00:00,"""The President has nominated me to serve on the United States Supreme Court, and that institution belongs to all of us,"" Judge Barrett said following President @realDonaldTrump's announcement.

""If confirmed ... I would assume this role to serve you."" https://t.co/YNy4opbC6a",762,1192,5808
1311458307165564928,2020-10-01 00:10:00+00:00,"Vice President @Mike_Pence accompanied Judge Amy Coney Barrett, President @realDonaldTrump’s latest nominee for the Supreme Court, to meet with Senate Majority Leader Mitch McConnell on Capitol Hill yesterday.

The latest on SCOTUS in 1600 Daily: https://t.co/A68ueVC88u https://t.co/3FlFtqfHwz",470,625,3695
1311396903037423616,2020-09-30 20:06:00+00:00,"Small business owners and entrepreneurs are the cornerstones of the communities they serve.

President @realDonaldTrump’s Administration has delivered over $11.2 BILLION to Minnesota’s small businesses! https://t.co/CueFTcyfQn",298,271,1132
1311394890027339783,2020-09-30 19:58:00+00:00,"The latest rapid, point-of-care tests will support reopening economies, getting our students back to school, and protecting the most vulnerable in our communities.

The Trump Administration is sending 1,690,000 of them to Minnesota! https://t.co/a0LakXo0rJ",215,262,944
1311392876958543873,2020-09-30 19:50:01+00:00,"The people of Minnesota are safer thanks to those fighting Coronavirus on the front lines.

President @realDonaldTrump is committed to protecting those who protect us! https://t.co/2jHF5TJOrh",366,296,1337
1311386892206854147,2020-09-30 19:26:14+00:00,President @realDonaldTrump is wheels up for Minnesota! https://t.co/H3HGy0SKfC,1850,1662,10372
1311371731936989184,2020-09-30 18:25:59+00:00,"For a young American named Julia, born with a rare muscle and bone condition, healthcare premiums TRIPLED after Obamacare was signed into law.

Under the @realDonaldTrump Administration, her family's premiums have dropped 40%.
 
More from @LtGovDanForest: https://t.co/9WBoVcMczv",510,979,3388
1311360163530641412,2020-09-30 17:40:01+00:00,"More choice. Lower costs. Better care.

President @realDonaldTrump's actions have tangibly improved Americans’ actual experience with healthcare more than any other administration, @SecAzar writes.

West Wing Reads: https://t.co/DaQTQQYSok https://t.co/JLtPjhezAU",780,424,1603
1311086701561995265,2020-09-29 23:33:23+00:00,"Today, @USDA announced that the Farmers to Families Food Box Program has delivered more than 100 million boxes of food across the country!

President @realDonaldTrump has authorized $1 BILLION for the next round of food deliveries! 🇺🇸 🙌 https://t.co/H047Ajoh2t",604,936,3799
1311075284997869569,2020-09-29 22:48:01+00:00,"President @realDonaldTrump announced that his Administration will distribute 150 million rapid, point-of-care Coronavirus tests in the coming weeks.

It’s a testament to the strength and skill of our great American scientists and researchers.

1600 Daily: https://t.co/A68ueVC88u https://t.co/5BH4KNa3wq",865,710,2857
1311051631199477762,2020-09-29 21:14:01+00:00,"Today, National Security Advisor Robert O’Brien accompanied White House staff and a delegation from Utah to pay respects at the gravesite of Seraph Young Ford.

On February 14, 1870, Ford became the first female to cast a ballot in an American election.

https://t.co/A68ueVC88u https://t.co/FBTO1qrVaA",117,275,1181
1311038541707739136,2020-09-29 20:22:00+00:00,The Trump Administration has delivered over $18.5 BILLION in forgivable @SBAgov loans to Ohio small businesses! https://t.co/euSD0Xg6Zv,328,299,1262
1311035519380393984,2020-09-29 20:10:00+00:00,"Yesterday, President @realDonaldTrump announced that 100 million COVID-19 tests will be sent to our Nation’s Governors free of charge between now and the end of the year.

3,520,000 of the new, BinaxNOW rapid point-of-care tests will go to communities in Ohio! https://t.co/lxeFE1pkzw",363,256,1013
1311033254498177033,2020-09-29 20:01:00+00:00,"We're making incredible progress against the Coronavirus because of our frontline workers, medical professionals, scientists, and researchers. 

President @realDonaldTrump and his Administration are delivering the equipment needed to keep them safe! https://t.co/qRLispxKSF",642,284,1123
1311027803685564416,2020-09-29 19:39:20+00:00,President @realDonaldTrump has departed for Ohio! https://t.co/7Ca8tEo28l,2228,2788,17781
1310986700143853570,2020-09-29 16:56:00+00:00,"President @realDonaldTrump announced that 50 million of the new, rapid Coronavirus tests will go to facilities &amp; institutions that serve the most vulnerable. Another 100 million will support efforts to reopen our economy &amp; schools.

West Wing Reads: https://t.co/DaQTQQYSok https://t.co/orsyWPI3SC",598,442,1872
1310972731995885573,2020-09-29 16:00:30+00:00,"Vice President @Mike_Pence was on Capitol Hill this morning with Judge Amy Coney Barrett.

""In Judge Amy Coney Barrett, we have someone of great character, of great intellect, who has a judicial philosophy that will uphold the Constitution of the United States."" https://t.co/8cyV6NbiRQ",554,652,3003
1310749295579205632,2020-09-29 01:12:39+00:00,"President @realDonaldTrump nominated one of our nation’s most brilliant and gifted legal minds to the Supreme Court: Judge Amy Coney Barrett.

https://t.co/k3Tnmlzzqh",1034,1233,6971
1310737557928456192,2020-09-29 00:26:00+00:00,"In nominating Judge Amy Coney Barrett to the Supreme Court, President @realDonaldTrump fulfilled one of his most sacred duties under the Constitution.

His nominee brings sterling credentials and total qualifications for the job.

1600 Daily: https://t.co/A68ueVC88u https://t.co/XgAjYdW1VO",616,589,3069
1310685264449359873,2020-09-28 20:58:13+00:00,"Public-private partnership, led by President @realDonaldTrump, has made extraordinary advances possible in the fight against the Coronavirus. https://t.co/9aQr1OIVE8",625,354,1630
1310683280606453762,2020-09-28 20:50:20+00:00,"President @realDonaldTrump challenged the greatest research companies in America to develop vaccines, therapeutics, &amp; rapid point-of-care tests as quickly as possible.

They are working around the clock &amp; succeeding!

More from Vice President @Mike_Pence on today's announcement: https://t.co/mYf7T43dMk",399,383,1620
1310681239637065729,2020-09-28 20:42:13+00:00,"Mississippi Governor @tatereeves: ""This is a game-changer ... What this allocation is going to allow for us is, we will have testing available for our K-12 teachers every single day going forward."" https://t.co/JcF1VjCRoq",246,306,1215
1310679162567438336,2020-09-28 20:33:58+00:00,".@HHS_ASH demonstrates how the simple, 15-minute, non-invasive BinaxNOW test is administered! https://t.co/ERwI6kvpKm",228,490,1696
1310677464327303171,2020-09-28 20:27:13+00:00,The Trump Administration is providing maximum flexibility so that rapid point-of-care tests can be administered where they are needed the most. https://t.co/rDvwOy95Pi,360,309,1383
1310675233620348931,2020-09-28 20:18:21+00:00,"As of today, the U.S. has completed over 111 MILLION COVID-19 tests. 

More from @HHS_ASH on achievements in testing capability: https://t.co/zSV0m7KYrB",392,359,1648
1310672657470361602,2020-09-28 20:08:07+00:00,"Another 100 million rapid point-of-care tests will support efforts to reopen economies as quickly as possible, including testing for high-risk communities and educators. https://t.co/gGzpHBzcyZ",2503,1101,5809
1310672387139145731,2020-09-28 20:07:02+00:00,"50 million point-of-care tests will go to those who are most vulnerable to the Coronavirus, including elderly Americans and minority communities. https://t.co/IAVikGchru",843,827,4301
1310671338634444802,2020-09-28 20:02:52+00:00,President @realDonaldTrump just announced a massive expansion in our nation's Coronavirus testing capability! https://t.co/wF0kR0UEU6,2638,1540,7863
1310666492363464705,2020-09-28 19:43:37+00:00,LIVE: President @realDonaldTrump gives an update on Coronavirus Testing Strategy https://t.co/Dp6FAknavO,8396,3853,15735
1310659292094181384,2020-09-28 19:15:00+00:00,"NEXT—President @realDonaldTrump will give an update on the Nation’s Coronavirus Testing Strategy at 3:30 p.m. ET.

Watch live: https://t.co/EmsdctGWtd https://t.co/GYCcnJtoQr",691,375,1515
1310637401304428545,2020-09-28 17:48:01+00:00,"""Judge Barrett’s record and intellect suggest she can join Mr. Trump’s other appointees in reviving core constitutional principles in American law and life,"" The Wall Street Journal editorial board writes.

West Wing Reads: https://t.co/DaQTQQYSok https://t.co/fNU5l9GCRV",383,372,1705
1310625085997359104,2020-09-28 16:59:05+00:00,"This morning, President @realDonaldTrump congratulated Lordstown Motors of Lordstown, Ohio, on their manufacturing of the 2021 Endurance, the world’s first all-electric commercial pickup truck. 🇺🇸 https://t.co/8e9BBAd1dB",2010,4891,24407
1310609994635718656,2020-09-28 15:59:07+00:00,"President @realDonaldTrump is requiring that low-income patients be able to take advantage of government discounts on insulin and EpiPen.

Hundreds of thousands of Medicare patients will see their insulin costs capped at $35 per month—a 66% cost reduction. https://t.co/IfDuuED93V",1329,1987,7241
1310603703590825989,2020-09-28 15:34:07+00:00,"Telehealth use has increased by almost *9,000 percent* during the COVID-19 pandemic.

President @realDonaldTrump will keep fighting to give Americans unprecedented access to quality care when and where they need it! https://t.co/P5d26DknWs",1230,849,4445
1310598197354655744,2020-09-28 15:12:14+00:00,"Since the Coronavirus arrived from China, we have seen our incredible frontline workers, medical professionals, scientists, and researchers at their very best.

THANK YOU! https://t.co/mDh8vsRlwZ",1412,1151,5870
1310589076983119872,2020-09-28 14:36:00+00:00,"""The Trump administration is strongly committed to putting an end to both the Made-in-China contraband inundating America through small parcels and the role that e-commerce platforms are playing in facilitating such illegal trafficking."" https://t.co/ZKOFOLABhQ",796,849,3159
1310366614689394691,2020-09-27 23:52:01+00:00,"""It is my honor to nominate one of our nation’s most brilliant and gifted legal minds to the Supreme Court.

She is a woman of unparalleled achievement, towering intellect, sterling credentials, and unyielding loyalty to the Constitution: Judge Amy Coney Barrett."" https://t.co/s9jG2k0EgN",829,1096,5899
1310340270240731137,2020-09-27 22:07:20+00:00,Democrats have already started attacking Judge Barrett on the basis of her faith. https://t.co/LzJdPrq7mv,1580,997,3866
1310337450313736197,2020-09-27 21:56:07+00:00,"29 Supreme Court vacancies have occurred during an election year or before an inauguration.

In every single instance, the President has performed his Constitutional duty to nominate a Justice. https://t.co/cAEnCVhcgk",2026,2062,9065
1310337105298681858,2020-09-27 21:54:45+00:00,"Yesterday, President @realDonaldTrump announced his nomination of Judge Amy Coney Barrett to the Supreme Court. https://t.co/EUgIkgC8er",644,816,5334
1310331379851210754,2020-09-27 21:32:00+00:00,LIVE: President @realDonaldTrump holds a news conference https://t.co/cNOWdtlxGC,14638,4798,19513
1310320815209095170,2020-09-27 20:50:01+00:00,"NEXT—@realDonaldTrump holds a news conference.

WATCH LIVE: https://t.co/XvFM0B1Dva https://t.co/tGfQldg5jx",456,387,1699
1310306464741949442,2020-09-27 19:53:00+00:00,"Presidential Message on Yom Kippur, 2020:  https://t.co/PDyCcJrCCM",135,352,1793
1310286835621527556,2020-09-27 18:35:00+00:00,President @realDonaldTrump will hold a news conference at 5 p.m. today from the White House.,2124,2083,11565
1310276517608423424,2020-09-27 17:54:00+00:00,"President Trump nominated one of our nation’s most brilliant &amp; gifted legal minds to the Supreme Court.

She is a woman of unparalleled achievement, towering intellect, sterling credentials &amp; unyielding loyalty to the Constitution: Judge Amy Coney Barrett. https://t.co/TrUxtbgQry",745,923,4661
1310245980537839616,2020-09-27 15:52:39+00:00,"Today and every day, we honor the memory of every lost Soldier, Sailor, Airman, Marine &amp; Coast Guardsman and we humbly grieve with their families who persevere with remarkable courage, strength &amp; grace.

Proclamation on Gold Star Mother’s and Family’s Day: https://t.co/WrqgZrxtey",1210,1439,6695
1309993429984780293,2020-09-26 23:09:06+00:00,"President @realDonaldTrump spoke to the press as he departed for Pennsylvania after announcing his nominee for Associate Justice of the Supreme Court, Judge Amy Coney Barrett! https://t.co/f961GOsAFT",325,510,2725
1309987138818256898,2020-09-26 22:44:06+00:00,"""I never imagined that I would find myself in this position, but now that I am, I assure you that I will meet the challenge with both humility and courage."" https://t.co/LIPFDLJCP8",358,850,4257
1309985904057085952,2020-09-26 22:39:12+00:00,"""I want to acknowledge you, my fellow Americans.

The President has nominated me to serve on the United States Supreme Court, and that institution belongs to all of us."" https://t.co/A67XAoUnAR",241,670,2954
1309984624194527232,2020-09-26 22:34:07+00:00,"""I am used to being in a group of nine—my family."" https://t.co/NBGCtHFf0o",345,865,4264
1309982106244837376,2020-09-26 22:24:07+00:00,"""Judges are not policymakers, and they must be resolute in setting aside any policy views they might hold."" https://t.co/NtyJcanFTm",234,794,3735
1309980367043137536,2020-09-26 22:17:12+00:00,"Justice Ruth Bader Ginsburg ""was a woman of enormous talent and consequence, and her life of public service serves as an example to us all."" https://t.co/Ijraw9Euqp",219,423,2296
1309978856783253504,2020-09-26 22:11:12+00:00,"""Should I be confirmed, I will be mindful of who came before me."" https://t.co/PEzpYa8qwl",259,488,3068
1309977865996337153,2020-09-26 22:07:16+00:00,"Judge Amy Coney Barrett: ""I love the United States, and I love the United States Constitution."" https://t.co/PfyogbLGWC",534,1927,9734
1309975847516938240,2020-09-26 21:59:14+00:00,"""I further urge all members of the other side of the aisle to provide Judge Barrett with the respectful and dignified hearing that she deserves."" https://t.co/jCG82SeL8K",1449,1218,6141
1309974805848956929,2020-09-26 21:55:06+00:00,"Judge Barrett was confirmed to the circuit court by a bipartisan vote.

Her qualifications are unsurpassed.

""This should be a straightforward and prompt confirmation."" https://t.co/x5ujObYg0o",428,946,4683
1309973800822374402,2020-09-26 21:51:06+00:00,"""Amy Coney Barrett will decide cases based on the text of the Constitution as written.

As Amy has said, being a judge takes courage. You are not there to decide cases as you may prefer. You are there to do your duty and to follow the law wherever it may take you."" https://t.co/2BxOwR6A87",405,970,4464
1309972732235386880,2020-09-26 21:46:52+00:00,"""Thank you for sharing your incredible mom with our country!"" https://t.co/mE69sZhwyy",393,1164,7085
1309969796633636864,2020-09-26 21:35:12+00:00,"If confirmed, Judge Barrett would make history as the first mother of school-aged children ever to serve on the Supreme Court. https://t.co/mw0SjhwXr0",409,1000,5601
1309968858397241346,2020-09-26 21:31:28+00:00,"When President @realDonaldTrump nominated Judge Barrett for the U.S. Court of Appeals for the Seventh Circuit, her former colleagues from both sides of the aisle endorsed her nomination. https://t.co/xUwTKrUbM0",256,878,4321
1309967512721858563,2020-09-26 21:26:07+00:00,"As a young lawyer, Amy Coney Barrett served as a clerk on the Supreme Court for Justice Antonin Scalia. https://t.co/vAZND42VZh",330,831,5083
1309966732291960835,2020-09-26 21:23:01+00:00,President @realDonaldTrump announces his intent to nominate Judge Amy Coney Barrett! https://t.co/rgQEcSETKk,321,989,5424
1309965870815416320,2020-09-26 21:19:36+00:00,President @realDonaldTrump is fulfilling one of his highest and most important duties under the Constitution: the nomination of a Supreme Court Justice. https://t.co/Sd4v6Pwpuf,496,811,4157
1309962890376552449,2020-09-26 21:07:45+00:00,President @realDonaldTrump's nominee for Associate Justice of the Supreme Court is Judge Amy Coney Barrett. https://t.co/EY7bbPcEB5,1585,3944,18841
1309961832308768768,2020-09-26 21:03:33+00:00,LIVE: President @realDonaldTrump Announces Nominee to the Supreme Court https://t.co/y6BDV0FxLB,958,3096,10251
1309958907255812096,2020-09-26 20:51:56+00:00,"SOON: President @realDonaldTrump announces his nominee for Associate Justice of the United States Supreme Court. 

https://t.co/N1FS8jXdft https://t.co/xo1YasU19l",287,702,3077
1309924699342766080,2020-09-26 18:36:00+00:00,President @realDonaldTrump will announce his nominee for Associate Justice of the Supreme Court tonight at 5 p.m. ET from the Rose Garden.,1172,2007,10880
1309911342216867846,2020-09-26 17:42:55+00:00,".@DHSgov seized nearly twice as many hard drugs—narcotics that do not include marijuana—at the U.S.-Mexico border during President @realDonaldTrump's first term than in the last administration's two terms. 

Full story: https://t.co/ldgsBfygv0",589,1242,4161
1309885735529517057,2020-09-26 16:01:10+00:00,President @realDonaldTrump will ALWAYS protect individuals with preexisting conditions and ensure they have access to care they can afford. https://t.co/RoZM5cHb83 https://t.co/653s8ICGtH,917,495,1804
1309880278631026689,2020-09-26 15:39:29+00:00,"Under President @realDonaldTrump, we're eliminating healthcare burdens like hidden costs, surprise billing, and overpriced prescription drugs. https://t.co/RoZM5cHb83 https://t.co/256tukFu16",663,608,2456
1309875006550269953,2020-09-26 15:18:32+00:00,President @realDonaldTrump is putting patients and doctors—not government bureaucrats—back in control of healthcare dollars. https://t.co/RoZM5cHb83 https://t.co/Ya8N9Yr20r,517,522,2007
1309865338184577025,2020-09-26 14:40:07+00:00,"President @realDonaldTrump unveiled his 3-part America First Healthcare Plan on Thursday.

The result: Giving patients more control over their own healthcare dollars rather than ceding power to Washington politicians or powerful corporations.

More: https://t.co/A68ueVC88u https://t.co/lDU5XaQ59P",740,627,2531
1309597292119437327,2020-09-25 20:55:00+00:00,The Trump Administration has announced its intent to establish the U.S.-Africa Institute for Epidemic Preparedness and Innovation—a transformative partnership with leading HBCUs that will harness a whole-of-America effort to prevent pandemics. https://t.co/mZvjuAKJZF,942,847,3614
1309553504382574593,2020-09-25 18:01:00+00:00,"The Trump Administration is committed to stopping the shipment of inauthentic, dangerous, made-in-China contraband to U.S. homes—and addressing the role that e-commerce platforms play in facilitating it.

More: https://t.co/DaQTQQYSok https://t.co/967dPSVnVf",453,630,1969
1309541173187444736,2020-09-25 17:12:00+00:00,"To all those in Georgia working to provide Coronavirus testing, treatment, and care: THANK YOU!

This Administration is committed to delivering the resources to keep you safe! https://t.co/ZJiGUfVdNz",331,245,1022
1309539410820689922,2020-09-25 17:05:00+00:00,"President @realDonaldTrump is en route to Georgia!

The Trump Administration has provided over $14.6 BILLION in @SBAgov loans to more than 174,000 Georgia small businesses! https://t.co/dNZcYkfkxB",303,292,1193
1309525597127938048,2020-09-25 16:10:06+00:00,American seniors should not have to pay higher prices for pharmaceuticals to subsidize socialist healthcare systems in other countries. https://t.co/gtozOGrTQe,483,621,2355
1309522579707826178,2020-09-25 15:58:07+00:00,"Overpriced pharmaceuticals have a dramatic impact on Americans' healthcare outcomes, @SecAzar says.

President Trump's Administration is reducing out-of-pocket costs to give our seniors and families a better deal! https://t.co/Ya7GSm0JkH",389,441,1571
1309517015699390469,2020-09-25 15:36:00+00:00,"We are committed to keeping our front line strong!

THANK YOU to Florida's doctors, nurses, and first responders! https://t.co/90PYvq0uxA",275,212,1082
1309515002659954690,2020-09-25 15:28:00+00:00,"President Trump is in Florida where over $32.2 BILLION in forgivable @SBAgov loans have gone to more than 432,000 small businesses! https://t.co/r2GJv6yfXA",244,290,1251
1309511136673501184,2020-09-25 15:12:39+00:00,"Since taking office, President Trump has been working hard to put healthcare back in the hands of the American people—where it belongs! https://t.co/jsjdWYYHcs",1744,871,4293
1309265150180982786,2020-09-24 22:55:11+00:00,President @realDonaldTrump is committed to giving Americans high-quality healthcare choices at fair prices through his America First Healthcare Plan! 🇺🇸 https://t.co/W0u64ywCJ2,486,352,1408
1309260877670031365,2020-09-24 22:38:12+00:00,President @realDonaldTrump signs an executive order on the America First Healthcare Plan! 🇺🇸 https://t.co/zWp38RocqJ,1075,1442,6602
1309256323658379265,2020-09-24 22:20:07+00:00,33 MILLION Medicare beneficiaries will soon receive a card in the mail worth $200 to help cover prescription drugs! https://t.co/TceiMJjiyC,458,503,1904
1309255317432283137,2020-09-24 22:16:07+00:00,"Medicare premiums are down dramatically in many states—44% lower in North Carolina, 43% lower in Pennsylvania, and 54% lower in Michigan! https://t.co/JeX4OnPu31",230,337,1227
1309254310082023426,2020-09-24 22:12:06+00:00,"""Under the Democrat plan, costs will skyrocket. Our seniors will lose the benefits they've paid into.""

Not on President @realDonaldTrump's watch! https://t.co/RlDbrabK41",665,359,1282
1309252549673918467,2020-09-24 22:05:07+00:00,"Americans should not be paying 3x more than Canadians pay for the same prescription drugs.

Under President Trump, we will finally allow the safe and legal importation of prescription drugs from Canada. https://t.co/09eqEehfqo",727,920,4394
1309250791895638017,2020-09-24 21:58:08+00:00,"For the first time ever, we will create true competition in healthcare. 

Both hospitals and insurance companies will be required to post prices online. 

You will see your exact out-of-pocket cost BEFORE treatment and be able to shop for the best price. https://t.co/5FxD4Emn7R",1009,1244,5064
1309249024181121034,2020-09-24 21:51:06+00:00,"The third pillar of the America First Healthcare Plan—better care.

""The historic action I am taking today includes the first-ever executive order to affirm it is the official policy of the United States Government to protect patients with pre-existing conditions."" https://t.co/HUSQFeZkZA",596,853,3530
1309248018714157056,2020-09-24 21:47:06+00:00,"The second pillar of the America First Healthcare Plan—lower costs for families and seniors. 

""The days of ripping off American patients are over."" https://t.co/K7auXAzvtY",362,812,3384
1309246763442884609,2020-09-24 21:42:07+00:00,"""Under our plan, you'll have the freedom to shop for the option that is right for you and your family""—including new, affordable plans that cost up to 60 percent less than Obamacare! https://t.co/iXKpTkXVLo",578,864,3364
1309246007222382593,2020-09-24 21:39:07+00:00,The first pillar of the America First Healthcare Plan—more choice! https://t.co/WpIrM2j2uE,326,551,2589
1309245250582597633,2020-09-24 21:36:06+00:00,We will always protect patients with pre-existing conditions! https://t.co/0nHYlOOFLJ,840,730,3429
1309244747287015425,2020-09-24 21:34:07+00:00,"As part of America's largest-ever tax cut, we eliminated the disastrous Obamacare individual mandate. https://t.co/aIggb7ltPi",283,582,2834
1309244013048930304,2020-09-24 21:31:11+00:00,"The legislation endorsed by Democrats would result in rationing care, keeping patients on waitlists, and driving the best doctors away from practicing medicine. https://t.co/UaNFgGfjwj",282,535,2407
1309242730162388992,2020-09-24 21:26:06+00:00,"""Under the America First Healthcare Plan, we will ensure the highest standard of care anywhere in the world."" 🇺🇸 https://t.co/iBinxuGDZQ",463,589,2832
1309242025670311937,2020-09-24 21:23:18+00:00,"President @realDonaldTrump's plan: better care, with more choice, at a lower price point 🇺🇸 https://t.co/MfC5E4iH9g",593,705,3325
1309241163178807296,2020-09-24 21:19:52+00:00,President @realDonaldTrump is in North Carolina with some of our great healthcare professionals as he lays out a vision for a healthcare system that puts Americans first! https://t.co/eXci9QNliN,309,462,2270
1309236021595377669,2020-09-24 20:59:26+00:00,"President @realDonaldTrump: ""We are delivering better care, with more choice, and at much lower cost.""",1866,1006,5877
1309235321310044161,2020-09-24 20:56:39+00:00,LIVE: President @realDonaldTrump delivers remarks on healthcare https://t.co/jhRxfQAQnt,1039,1346,4591
1309233145435303937,2020-09-24 20:48:00+00:00,"NEXT: President @realDonaldTrump will deliver remarks on his America First Healthcare Plan 🇺🇸 

Watch LIVE: https://t.co/EmsdctGWtd https://t.co/M3Dq0Iz4u7",231,223,874
1309232183610159111,2020-09-24 20:44:11+00:00,President @realDonaldTrump will announce his Supreme Court nominee on Saturday at 5:00 p.m. ET. https://t.co/nZlaq47Sb1,243,391,2017
1309231156483760128,2020-09-24 20:40:06+00:00,"This President will always support Americans' right to peacefully protest.

He will NEVER support violence and lawlessness. https://t.co/zhbFYHEQsc",753,510,2056
1309230150635130881,2020-09-24 20:36:06+00:00,Multiple COVID-19 vaccine candidates have reached the final stage of clinical trials! https://t.co/N11iqSo44U,203,292,1338
1309229153800069120,2020-09-24 20:32:09+00:00,"Important, cost-saving actions on healthcare to be announced this afternoon! https://t.co/dcgEsKdNSo",316,367,1636
1309223582900330498,2020-09-24 20:10:01+00:00,President @realDonaldTrump is helping hardworking Americans and small business owners keep on chasing the American Dream! 🇺🇸 https://t.co/7qRvURAtJK,269,258,1099
1309221875898347522,2020-09-24 20:03:14+00:00,"North Carolina, we are with you all the way! https://t.co/YVGjsuXH69",187,196,953
1309218325587689472,2020-09-24 19:49:07+00:00,President @realDonaldTrump is wheels up for North Carolina! https://t.co/KhqHTD32UQ,320,498,3314
1309201503513649154,2020-09-24 18:42:16+00:00,"Our hearts go out to the police officers who were shot during protests in Louisville, Kentucky.

Mob justice is not justice. https://t.co/3j5tU7c82D",463,615,2699
1309194691401965569,2020-09-24 18:15:12+00:00,The radical wing is in control of the Democrat Party—and they resort to sowing chaos because their extreme agenda cannot succeed on its merits. https://t.co/jKskEsRIq0,2030,1980,6624
1309181855493623808,2020-09-24 17:24:12+00:00,LIVE: @PressSec holds a briefing https://t.co/Z2AAJaggpr,594,857,2847
1309162331427999751,2020-09-24 16:06:37+00:00,"President @realDonaldTrump and @FLOTUS pay their respects to Associate Justice Ruth Bader Ginsburg on Thursday, Sept. 24, 2020, as she lies in repose at the U.S. Supreme Court. https://t.co/Xw9uoFMc0W",3478,2622,13945
1309153414375452673,2020-09-24 15:31:11+00:00,"This morning, President @realDonaldTrump and @FLOTUS paid their respects to Associate Justice Ruth Bader Ginsburg. https://t.co/Ywr0GmC2DM",2585,1060,6079
1308935181345193986,2020-09-24 01:04:00+00:00,"Today, President Trump honored veterans of the Bay of Pigs Invasion, who in 1961 fought bravely against the Castro regime in a struggle for liberty over tyranny.

America remains steadfast in the fight against oppressive socialist regimes.

1600 Daily: https://t.co/A68ueVC88u https://t.co/cW7ft6fWVd",380,587,3130
